	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		уход(1;1.0), predprinimatel(1;1.0)
Оклеить шкаф пленкой		Ремонт цифровой техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		мебель(1;1.0)
Ремонт планшета Acer		Ремонт цифровой техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		ремонт(1;1.0), производитель электроники(1;1.0), производитель телефонов(1;1.0), производитель планшетов(1;1.0), электроника(1;1.0)
Ремонт автомобильных усилителей		Ремонт цифровой техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		аудио(1;1.0), ремонт(1;1.0), машина(1;1.0)
Ремонт китайского планшета PIPO M2		Ремонт цифровой техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		ремонт(1;1.0), language(1;1.0), производитель планшетов(1;1.0), электроника(1;1.0)
Необходим ремонт iPhone 5		Ремонт цифровой техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		гаджет(1;1.0), ремонт(1;1.0)
Установка антивируса + Office		Ремонт цифровой техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		установить(1;1.0)
Необходим ремонт телефона Digma linx Linh4.7.hd		Ремонт цифровой техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		электроника(1;1.0), телефон(1;1.0), ремонт(1;1.0), производитель электроники(1;1.0), производитель телефонов(1;1.0), производитель планшетов(1;1.0)
Ремонт китайской копий Iphone		Ремонт цифровой техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		ремонт(1;1.0), language(1;1.0), гаджет(1;1.0)
